"scenario_id","rep_id","region","truth","mean","q025","q50","q975","bias","covered"
"S3_DYNAMIC_LEARNED_GAMMA_T100",12,9,0.442357755081915,0.448251812334325,0.397568947611065,0.448451265328931,0.499270646457974,0.00589405725240988,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",13,1,-0.951807212404445,-0.949341194724114,-1.00560276417845,-0.949843225456124,-0.894238878467022,0.0024660176803305,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",13,2,0.0698551843905279,0.047832266869548,-0.0048631942825104,0.046781440141039,0.103427379563985,-0.0220229175209799,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",13,3,0.156490442868909,0.170496349169314,0.12201085162104,0.170608293365513,0.218727750435275,0.0140059063004051,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",13,4,0.0683569334818725,0.0701896413382072,0.0188458910557416,0.070199730929029,0.121976095640191,0.00183270785633474,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",13,5,0.0938579143409656,0.117429885674969,0.071854138570993,0.117413268191434,0.162194210357346,0.0235719713340031,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",13,6,-0.230849519343517,-0.227495669755656,-0.282748234984521,-0.22721309564002,-0.172135714563289,0.00335384958786075,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",13,7,0.332189336745529,0.29978716990187,0.254975912226709,0.299787313390202,0.346391528271646,-0.0324021668436588,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",13,8,-0.0478540115051651,-0.0427074753522567,-0.0941128780968689,-0.0424208654251506,0.0102414944461215,0.00514653615290847,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",13,9,0.509760931425323,0.51380902687812,0.46136804119603,0.514193835092034,0.56535542457182,0.00404809545279716,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",14,1,0.000554728787127659,-0.013563632212991,-0.0611959208850007,-0.0142738075228539,0.0354494826479956,-0.0141183610001187,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",14,2,-0.105713424414537,-0.141802060127947,-0.189858028919739,-0.141656230175211,-0.0964128504452242,-0.0360886357134099,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",14,3,0.00211978572571817,0.00474236698753223,-0.042436159714699,0.00470514884578345,0.0556763972753083,0.00262258126181407,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",14,4,0.781863356815258,0.824061314708524,0.779626558231933,0.824482625596973,0.870063436934228,0.0421979578932664,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",14,5,-0.0682656005531421,-0.0594491757451163,-0.109022416022129,-0.0596742865703453,-0.010422128768644,0.0088164248080258,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",14,6,-0.246469423795219,-0.233189527514987,-0.286788062866006,-0.233065053751142,-0.177499112131627,0.0132798962802324,1
