"scenario_id","rep_id","region","truth","mean","q025","q50","q975","bias","covered"
"S2_DYNAMIC_FIXED_GAMMA_T100",2,6,15,15.5428869770886,11.1755146620296,15.3953928957697,20.7956333370735,0.542886977088559,1
"S2_DYNAMIC_FIXED_GAMMA_T100",2,7,15,18.0507272429569,12.5326028928202,17.7180826887379,25.0977199278127,3.05072724295688,1
"S2_DYNAMIC_FIXED_GAMMA_T100",2,8,15,14.0509858516808,10.1143931211705,13.9060163944442,18.830586597928,-0.949014148319199,1
"S2_DYNAMIC_FIXED_GAMMA_T100",2,9,15,12.458544785014,8.77938967669089,12.264397115714,17.0585721863472,-2.54145521498601,1
"S2_DYNAMIC_FIXED_GAMMA_T100",3,1,15,13.8764305669212,10.1708178442999,13.7480769598306,18.2100747844897,-1.12356943307876,1
"S2_DYNAMIC_FIXED_GAMMA_T100",3,2,15,12.628327875958,8.91941069731502,12.4725022229232,17.4094368920015,-2.37167212404197,1
"S2_DYNAMIC_FIXED_GAMMA_T100",3,3,15,16.1727399657882,11.1633820499149,15.894360531366,22.5139692313263,1.1727399657882,1
"S2_DYNAMIC_FIXED_GAMMA_T100",3,4,15,11.9594009407664,8.72040158397248,11.8108598710509,15.7557404085644,-3.04059905923357,1
"S2_DYNAMIC_FIXED_GAMMA_T100",3,5,15,16.652490731147,11.9582167609806,16.5361364024557,22.265144915792,1.65249073114698,1
"S2_DYNAMIC_FIXED_GAMMA_T100",3,6,15,13.084837263052,9.5891377776204,12.9733219247098,17.4032395560876,-1.91516273694796,1
"S2_DYNAMIC_FIXED_GAMMA_T100",3,7,15,17.6580864123459,12.888992027844,17.5323328607667,23.4799980260378,2.65808641234587,1
"S2_DYNAMIC_FIXED_GAMMA_T100",3,8,15,18.227710737385,13.3928062341289,18.0405719781541,24.1381039912112,3.22771073738503,1
"S2_DYNAMIC_FIXED_GAMMA_T100",3,9,15,13.9163564788623,10.1245419929719,13.8208261051681,18.5332443498831,-1.08364352113774,1
"S2_DYNAMIC_FIXED_GAMMA_T100",4,1,15,18.6619900201906,13.2995691584092,18.4472686457464,25.0651331809218,3.66199002019063,1
"S2_DYNAMIC_FIXED_GAMMA_T100",4,2,15,15.4537000646357,10.503292031094,15.2554339031231,21.7033561622081,0.453700064635715,1
"S2_DYNAMIC_FIXED_GAMMA_T100",4,3,15,14.3721626625445,10.2764937797043,14.1875112067732,19.2615330485849,-0.627837337455524,1
"S2_DYNAMIC_FIXED_GAMMA_T100",4,4,15,12.6787192828145,9.16654330009658,12.5640183152363,16.7719911205533,-2.32128071718552,1
